"X","person_id","offer_id","spent_amount","reward_paid","time","gender","age","became_member_on","income","profile_number","cluster"
6997,"7ee8a34e3f45439695ce127e1d96894c",NA,1.18,NA,528,NA,118,20171112,NA,6754,4
6998,"7f162ea908464199a7c80d2573c532a9",NA,0.33,NA,30,NA,118,20170328,NA,473,4
6999,"7f162ea908464199a7c80d2573c532a9",NA,0.61,NA,36,NA,118,20170328,NA,473,4
7000,"7f162ea908464199a7c80d2573c532a9",NA,0.05,NA,114,NA,118,20170328,NA,473,4
7001,"7f162ea908464199a7c80d2573c532a9",NA,1.27,NA,228,NA,118,20170328,NA,473,4
7002,"7f162ea908464199a7c80d2573c532a9",NA,0.77,NA,234,NA,118,20170328,NA,473,4
7003,"7f162ea908464199a7c80d2573c532a9",NA,0.05,NA,246,NA,118,20170328,NA,473,4
7004,"7f162ea908464199a7c80d2573c532a9",NA,3.72,NA,318,NA,118,20170328,NA,473,4
7005,"7f162ea908464199a7c80d2573c532a9",NA,3.43,NA,384,NA,118,20170328,NA,473,4
7006,"7f162ea908464199a7c80d2573c532a9",NA,3.77,NA,438,NA,118,20170328,NA,473,4
7007,"7f162ea908464199a7c80d2573c532a9",NA,1.67,NA,684,NA,118,20170328,NA,473,4
7008,"7f202eb46e3140f4995f8718471400be",NA,0.75,NA,264,NA,118,20151018,NA,3174,3
7009,"7f202eb46e3140f4995f8718471400be",NA,1.68,NA,294,NA,118,20151018,NA,3174,3
7010,"7f202eb46e3140f4995f8718471400be",NA,0.63,NA,366,NA,118,20151018,NA,3174,3
7011,"7f202eb46e3140f4995f8718471400be",NA,7.96,NA,468,NA,118,20151018,NA,3174,3
7012,"7f202eb46e3140f4995f8718471400be",NA,2.2,NA,492,NA,118,20151018,NA,3174,3
7013,"7f202eb46e3140f4995f8718471400be",NA,1.96,NA,696,NA,118,20151018,NA,3174,3
7014,"7f34389be79746aea515fb6980602999",NA,4.57,NA,24,NA,118,20151028,NA,7895,3
7015,"7f34389be79746aea515fb6980602999",NA,0.7,NA,48,NA,118,20151028,NA,7895,3
7016,"7f34389be79746aea515fb6980602999",NA,3.59,NA,96,NA,118,20151028,NA,7895,3
7017,"7f34389be79746aea515fb6980602999",NA,3.09,NA,210,NA,118,20151028,NA,7895,3
7018,"7f34389be79746aea515fb6980602999",NA,0.5,NA,378,NA,118,20151028,NA,7895,3
7019,"7f34389be79746aea515fb6980602999",NA,1.32,NA,438,NA,118,20151028,NA,7895,3
7020,"7f34389be79746aea515fb6980602999",NA,7.06,NA,486,NA,118,20151028,NA,7895,3
7021,"7f34389be79746aea515fb6980602999",NA,4.31,NA,498,NA,118,20151028,NA,7895,3
7022,"7f34389be79746aea515fb6980602999",NA,1.87,NA,642,NA,118,20151028,NA,7895,3
7023,"7f34389be79746aea515fb6980602999",NA,2.82,NA,648,NA,118,20151028,NA,7895,3
7024,"7f34389be79746aea515fb6980602999",NA,1.27,NA,714,NA,118,20151028,NA,7895,3
7025,"7f49a11dda5b44c2b6afb7d3303c2a88",NA,0.65,NA,126,NA,118,20170615,NA,16453,2
7026,"7f49a11dda5b44c2b6afb7d3303c2a88",NA,2.58,NA,504,NA,118,20170615,NA,16453,2
7027,"7f49a11dda5b44c2b6afb7d3303c2a88",NA,1.46,NA,558,NA,118,20170615,NA,16453,2
7028,"7f49a11dda5b44c2b6afb7d3303c2a88",NA,0.7,NA,576,NA,118,20170615,NA,16453,2
7029,"7f49a11dda5b44c2b6afb7d3303c2a88",NA,0.58,NA,612,NA,118,20170615,NA,16453,2
7030,"7f49a11dda5b44c2b6afb7d3303c2a88",NA,2.12,NA,678,NA,118,20170615,NA,16453,2
7031,"7f4e982a72f14c619d2c4e29b1ec9806",NA,2.43,NA,180,NA,118,20170816,NA,9641,2
7032,"7f4e982a72f14c619d2c4e29b1ec9806",NA,3.76,NA,318,NA,118,20170816,NA,9641,2
7033,"7f4e982a72f14c619d2c4e29b1ec9806",NA,5.88,NA,474,NA,118,20170816,NA,9641,2
7034,"7f4e982a72f14c619d2c4e29b1ec9806",NA,3.92,NA,606,NA,118,20170816,NA,9641,2
7035,"7f4e982a72f14c619d2c4e29b1ec9806",NA,1.15,NA,612,NA,118,20170816,NA,9641,2
7036,"7f4e982a72f14c619d2c4e29b1ec9806",NA,1,NA,678,NA,118,20170816,NA,9641,2
7037,"7fbd19b2787948939d036a75a4b830b8",NA,0.79,NA,144,NA,118,20160417,NA,15179,1
7038,"7fbd19b2787948939d036a75a4b830b8",NA,3.56,NA,180,NA,118,20160417,NA,15179,1
7039,"7fbd19b2787948939d036a75a4b830b8",NA,0.35,NA,186,NA,118,20160417,NA,15179,1
7040,"7fbd19b2787948939d036a75a4b830b8",NA,6.33,NA,438,NA,118,20160417,NA,15179,1
7041,"7fbd19b2787948939d036a75a4b830b8",NA,3.31,NA,642,NA,118,20160417,NA,15179,1
7042,"7fdff5bc0f6c4df99a22b893372df102",NA,1.66,NA,114,NA,118,20151119,NA,10106,3
7043,"7fdff5bc0f6c4df99a22b893372df102",NA,0.72,NA,258,NA,118,20151119,NA,10106,3
7044,"7fdff5bc0f6c4df99a22b893372df102",NA,2.9,NA,438,NA,118,20151119,NA,10106,3
7045,"7fdff5bc0f6c4df99a22b893372df102",NA,1.57,NA,468,NA,118,20151119,NA,10106,3
7046,"7fdff5bc0f6c4df99a22b893372df102",NA,3.38,NA,516,NA,118,20151119,NA,10106,3
7047,"7fdff5bc0f6c4df99a22b893372df102",NA,2.04,NA,570,NA,118,20151119,NA,10106,3
7048,"7fdff5bc0f6c4df99a22b893372df102",NA,1.22,NA,576,NA,118,20151119,NA,10106,3
7049,"7fdff5bc0f6c4df99a22b893372df102",NA,5.26,NA,612,NA,118,20151119,NA,10106,3
7050,"7fdff5bc0f6c4df99a22b893372df102",NA,6.84,NA,618,NA,118,20151119,NA,10106,3
7051,"8087cbb0e8f642f793142adfeabda2fb",NA,3,NA,108,NA,118,20171207,NA,371,4
7052,"8087cbb0e8f642f793142adfeabda2fb",NA,8.08,NA,198,NA,118,20171207,NA,371,4
7053,"8087cbb0e8f642f793142adfeabda2fb",NA,5.23,NA,348,NA,118,20171207,NA,371,4
7054,"8087cbb0e8f642f793142adfeabda2fb",NA,3.81,NA,504,NA,118,20171207,NA,371,4
7055,"8087cbb0e8f642f793142adfeabda2fb",NA,0.5,NA,600,NA,118,20171207,NA,371,4
7056,"8087cbb0e8f642f793142adfeabda2fb",NA,2.18,NA,636,NA,118,20171207,NA,371,4
7057,"8087cbb0e8f642f793142adfeabda2fb",NA,1.32,NA,654,NA,118,20171207,NA,371,4
7058,"8087cbb0e8f642f793142adfeabda2fb",NA,2.85,NA,690,NA,118,20171207,NA,371,4
7059,"80d383309b50469e909b58162d610253",NA,2.12,NA,0,NA,118,20170228,NA,13398,2
7060,"80d383309b50469e909b58162d610253",NA,1.88,NA,42,NA,118,20170228,NA,13398,2
7061,"80d383309b50469e909b58162d610253",NA,2.29,NA,192,NA,118,20170228,NA,13398,2
7062,"80d383309b50469e909b58162d610253",NA,1.6,NA,204,NA,118,20170228,NA,13398,2
7063,"80d383309b50469e909b58162d610253",NA,0.17,NA,234,NA,118,20170228,NA,13398,2
7064,"80d383309b50469e909b58162d610253",NA,2.79,NA,240,NA,118,20170228,NA,13398,2
7065,"80d383309b50469e909b58162d610253",NA,5.56,NA,252,NA,118,20170228,NA,13398,2
7066,"80d383309b50469e909b58162d610253",NA,0.97,NA,276,NA,118,20170228,NA,13398,2
7067,"80d383309b50469e909b58162d610253",NA,3.82,NA,300,NA,118,20170228,NA,13398,2
7068,"80d383309b50469e909b58162d610253",NA,6.64,NA,348,NA,118,20170228,NA,13398,2
7069,"80d383309b50469e909b58162d610253",NA,2.1,NA,354,NA,118,20170228,NA,13398,2
7070,"80d383309b50469e909b58162d610253",NA,0.25,NA,372,NA,118,20170228,NA,13398,2
7071,"80d383309b50469e909b58162d610253",NA,0.13,NA,438,NA,118,20170228,NA,13398,2
7072,"80d383309b50469e909b58162d610253",NA,3.71,NA,618,NA,118,20170228,NA,13398,2
7073,"80d383309b50469e909b58162d610253",NA,1.08,NA,648,NA,118,20170228,NA,13398,2
7074,"80d797b106e34d9a9e9538e4169646f6",NA,3.02,NA,216,NA,118,20161216,NA,9666,1
7075,"80d797b106e34d9a9e9538e4169646f6",NA,2.03,NA,264,NA,118,20161216,NA,9666,1
7076,"80d797b106e34d9a9e9538e4169646f6",NA,0.91,NA,366,NA,118,20161216,NA,9666,1
7077,"80d797b106e34d9a9e9538e4169646f6",NA,1.19,NA,390,NA,118,20161216,NA,9666,1
7078,"80d797b106e34d9a9e9538e4169646f6",NA,1.64,NA,522,NA,118,20161216,NA,9666,1
7079,"80d797b106e34d9a9e9538e4169646f6",NA,2.37,NA,666,NA,118,20161216,NA,9666,1
7080,"80e4d3544687470a81974b67d6dfd7bc",NA,0.75,NA,456,NA,118,20170731,NA,6686,4
7081,"8106a980e679458d95261d5568f59f4d",NA,4.82,NA,72,NA,118,20160217,NA,1883,1
7082,"8106a980e679458d95261d5568f59f4d",NA,2.13,NA,108,NA,118,20160217,NA,1883,1
7083,"8106a980e679458d95261d5568f59f4d",NA,0.18,NA,138,NA,118,20160217,NA,1883,1
7084,"8106a980e679458d95261d5568f59f4d",NA,1.91,NA,192,NA,118,20160217,NA,1883,1
7085,"8106a980e679458d95261d5568f59f4d",NA,0.64,NA,210,NA,118,20160217,NA,1883,1
7086,"8106a980e679458d95261d5568f59f4d",NA,1.53,NA,234,NA,118,20160217,NA,1883,1
7087,"8106a980e679458d95261d5568f59f4d",NA,4.08,NA,348,NA,118,20160217,NA,1883,1
7088,"8106a980e679458d95261d5568f59f4d",NA,3.9,NA,414,NA,118,20160217,NA,1883,1
7089,"8106a980e679458d95261d5568f59f4d",NA,3.22,NA,600,NA,118,20160217,NA,1883,1
7090,"8106a980e679458d95261d5568f59f4d",NA,2.57,NA,654,NA,118,20160217,NA,1883,1
7091,"8109d451a16e4e2690383f084e575a57",NA,2.64,NA,240,NA,118,20160314,NA,5506,1
7092,"8109d451a16e4e2690383f084e575a57",NA,1.77,NA,294,NA,118,20160314,NA,5506,1
7093,"8109d451a16e4e2690383f084e575a57",NA,2.17,NA,324,NA,118,20160314,NA,5506,1
7094,"8109d451a16e4e2690383f084e575a57",NA,1.02,NA,336,NA,118,20160314,NA,5506,1
7095,"8109d451a16e4e2690383f084e575a57",NA,4.28,NA,438,NA,118,20160314,NA,5506,1
7096,"8109d451a16e4e2690383f084e575a57",NA,2.49,NA,600,NA,118,20160314,NA,5506,1
7097,"812ca7f271cb4cf88417ece7a73092f4",NA,0.68,NA,174,NA,118,20160813,NA,11973,1
7098,"812ca7f271cb4cf88417ece7a73092f4",NA,0.79,NA,210,NA,118,20160813,NA,11973,1
7099,"812ca7f271cb4cf88417ece7a73092f4",NA,2.2,NA,240,NA,118,20160813,NA,11973,1
7100,"812ca7f271cb4cf88417ece7a73092f4",NA,1.04,NA,306,NA,118,20160813,NA,11973,1
7101,"812ca7f271cb4cf88417ece7a73092f4",NA,1.52,NA,450,NA,118,20160813,NA,11973,1
7102,"812ca7f271cb4cf88417ece7a73092f4",NA,0.79,NA,516,NA,118,20160813,NA,11973,1
7103,"812ca7f271cb4cf88417ece7a73092f4",NA,0.33,NA,702,NA,118,20160813,NA,11973,1
7104,"815e75930aed488cb61d56afb4627457",NA,2.16,NA,48,NA,118,20170702,NA,9416,2
7105,"815e75930aed488cb61d56afb4627457",NA,5.09,NA,60,NA,118,20170702,NA,9416,2
7106,"815e75930aed488cb61d56afb4627457",NA,0.8,NA,276,NA,118,20170702,NA,9416,2
7107,"815e75930aed488cb61d56afb4627457",NA,0.4,NA,378,NA,118,20170702,NA,9416,2
7108,"815e75930aed488cb61d56afb4627457",NA,4.57,NA,516,NA,118,20170702,NA,9416,2
7109,"815e75930aed488cb61d56afb4627457",NA,1.35,NA,588,NA,118,20170702,NA,9416,2
7110,"815e75930aed488cb61d56afb4627457",NA,1.68,NA,594,NA,118,20170702,NA,9416,2
7111,"815e75930aed488cb61d56afb4627457",NA,1.21,NA,672,NA,118,20170702,NA,9416,2
7112,"8169650c51c844c88dd0b5f037e278bc",NA,5.2,NA,30,NA,118,20160105,NA,10065,1
7113,"8169650c51c844c88dd0b5f037e278bc",NA,1.81,NA,54,NA,118,20160105,NA,10065,1
7114,"8169650c51c844c88dd0b5f037e278bc",NA,1.03,NA,96,NA,118,20160105,NA,10065,1
7115,"8169650c51c844c88dd0b5f037e278bc",NA,0.26,NA,132,NA,118,20160105,NA,10065,1
7116,"8169650c51c844c88dd0b5f037e278bc",NA,8.51,NA,168,NA,118,20160105,NA,10065,1
7117,"8169650c51c844c88dd0b5f037e278bc",NA,2.95,NA,294,NA,118,20160105,NA,10065,1
7118,"8169650c51c844c88dd0b5f037e278bc",NA,3.4,NA,378,NA,118,20160105,NA,10065,1
7119,"8169650c51c844c88dd0b5f037e278bc",NA,0.7,NA,510,NA,118,20160105,NA,10065,1
7120,"8169650c51c844c88dd0b5f037e278bc",NA,3.43,NA,516,NA,118,20160105,NA,10065,1
7121,"8169650c51c844c88dd0b5f037e278bc",NA,0.11,NA,588,NA,118,20160105,NA,10065,1
7122,"818a9d950800459d9f5a872ada939966",NA,2.26,NA,96,NA,118,20170327,NA,14894,2
7123,"818a9d950800459d9f5a872ada939966",NA,3.07,NA,360,NA,118,20170327,NA,14894,2
7124,"818a9d950800459d9f5a872ada939966",NA,3.25,NA,486,NA,118,20170327,NA,14894,2
7125,"818a9d950800459d9f5a872ada939966",NA,1.01,NA,498,NA,118,20170327,NA,14894,2
7126,"818a9d950800459d9f5a872ada939966",NA,1.97,NA,654,NA,118,20170327,NA,14894,2
7127,"81a6b5a34a204d8081676f1cab19a8d8",NA,2.16,NA,48,NA,118,20160710,NA,3075,1
7128,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.65,NA,84,NA,118,20160710,NA,3075,1
7129,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.21,NA,162,NA,118,20160710,NA,3075,1
7130,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.52,NA,198,NA,118,20160710,NA,3075,1
7131,"81a6b5a34a204d8081676f1cab19a8d8",NA,3.55,NA,342,NA,118,20160710,NA,3075,1
7132,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.71,NA,360,NA,118,20160710,NA,3075,1
7133,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.33,NA,390,NA,118,20160710,NA,3075,1
7134,"81a6b5a34a204d8081676f1cab19a8d8",NA,2.47,NA,402,NA,118,20160710,NA,3075,1
7135,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.6,NA,432,NA,118,20160710,NA,3075,1
7136,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.68,NA,438,NA,118,20160710,NA,3075,1
7137,"81a6b5a34a204d8081676f1cab19a8d8",NA,0.47,NA,444,NA,118,20160710,NA,3075,1
7138,"81a6b5a34a204d8081676f1cab19a8d8",NA,2.31,NA,492,NA,118,20160710,NA,3075,1
7139,"81a6b5a34a204d8081676f1cab19a8d8",NA,2.64,NA,534,NA,118,20160710,NA,3075,1
7140,"81a6b5a34a204d8081676f1cab19a8d8",NA,6.37,NA,672,NA,118,20160710,NA,3075,1
7141,"81ac76e4f2fe4a6bb5ebdc0f19cecc56",NA,1.51,NA,54,NA,118,20170528,NA,55,4
7142,"81ac76e4f2fe4a6bb5ebdc0f19cecc56",NA,1.69,NA,192,NA,118,20170528,NA,55,4
7143,"81ac76e4f2fe4a6bb5ebdc0f19cecc56",NA,1.4,NA,234,NA,118,20170528,NA,55,4
7144,"81ac76e4f2fe4a6bb5ebdc0f19cecc56",NA,0.88,NA,636,NA,118,20170528,NA,55,4
7145,"81ac76e4f2fe4a6bb5ebdc0f19cecc56",NA,1.26,NA,642,NA,118,20170528,NA,55,4
7146,"81d11db6de8144a294bb597dd07e6143",NA,0.06,NA,162,NA,118,20180111,NA,16482,2
7147,"81d11db6de8144a294bb597dd07e6143",NA,0.54,NA,690,NA,118,20180111,NA,16482,2
7148,"81f93887a5404d19b46fa8e83494851f",NA,2.38,NA,60,NA,118,20171210,NA,2309,4
7149,"81f93887a5404d19b46fa8e83494851f",NA,8.1,NA,474,NA,118,20171210,NA,2309,4
7150,"823456920e3244afb37fbea9662118d8",NA,0.05,NA,150,NA,118,20180525,NA,16142,2
7151,"823456920e3244afb37fbea9662118d8",NA,0.53,NA,168,NA,118,20180525,NA,16142,2
7152,"823456920e3244afb37fbea9662118d8",NA,0.9,NA,174,NA,118,20180525,NA,16142,2
7153,"823456920e3244afb37fbea9662118d8",NA,0.41,NA,348,NA,118,20180525,NA,16142,2
7154,"823456920e3244afb37fbea9662118d8",NA,1.03,NA,402,NA,118,20180525,NA,16142,2
7155,"823456920e3244afb37fbea9662118d8",NA,0.06,NA,414,NA,118,20180525,NA,16142,2
7156,"823456920e3244afb37fbea9662118d8",NA,0.42,NA,588,NA,118,20180525,NA,16142,2
7157,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,1.2,NA,246,NA,118,20170720,NA,10759,2
7158,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,1.98,NA,384,NA,118,20170720,NA,10759,2
7159,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,0.23,NA,486,NA,118,20170720,NA,10759,2
7160,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,0.42,NA,492,NA,118,20170720,NA,10759,2
7161,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,0.23,NA,528,NA,118,20170720,NA,10759,2
7162,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,0.18,NA,558,NA,118,20170720,NA,10759,2
7163,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,1.09,NA,570,NA,118,20170720,NA,10759,2
7164,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,0.11,NA,576,NA,118,20170720,NA,10759,2
7165,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,2.77,NA,588,NA,118,20170720,NA,10759,2
7166,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,1.08,NA,660,NA,118,20170720,NA,10759,2
7167,"82358d808d0d4f19b1d3dcbcb0c16cb1",NA,0.11,NA,678,NA,118,20170720,NA,10759,2
7168,"823c2c6f40674959920f513ed48a54f2",NA,0.15,NA,18,NA,118,20170125,NA,7776,4
7169,"823c2c6f40674959920f513ed48a54f2",NA,1.44,NA,48,NA,118,20170125,NA,7776,4
7170,"823c2c6f40674959920f513ed48a54f2",NA,4.39,NA,66,NA,118,20170125,NA,7776,4
7171,"823c2c6f40674959920f513ed48a54f2",NA,0.63,NA,108,NA,118,20170125,NA,7776,4
7172,"823c2c6f40674959920f513ed48a54f2",NA,1.07,NA,168,NA,118,20170125,NA,7776,4
7173,"823c2c6f40674959920f513ed48a54f2",NA,0.48,NA,450,NA,118,20170125,NA,7776,4
7174,"823c2c6f40674959920f513ed48a54f2",NA,1.73,NA,510,NA,118,20170125,NA,7776,4
7175,"823c2c6f40674959920f513ed48a54f2",NA,0.42,NA,600,NA,118,20170125,NA,7776,4
7176,"823c2c6f40674959920f513ed48a54f2",NA,1.92,NA,630,NA,118,20170125,NA,7776,4
7177,"82438a367b064f298f4a81ed2ad5f8b0",NA,0.41,NA,36,NA,118,20180619,NA,12518,2
7178,"82438a367b064f298f4a81ed2ad5f8b0",NA,6.15,NA,96,NA,118,20180619,NA,12518,2
7179,"82438a367b064f298f4a81ed2ad5f8b0",NA,2.7,NA,198,NA,118,20180619,NA,12518,2
7180,"82438a367b064f298f4a81ed2ad5f8b0",NA,4.67,NA,510,NA,118,20180619,NA,12518,2
7181,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.95,NA,210,NA,118,20150919,NA,2927,3
7182,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.05,NA,270,NA,118,20150919,NA,2927,3
7183,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.19,NA,312,NA,118,20150919,NA,2927,3
7184,"824d6913ba1b4f6e8e3fba70714fb90f",NA,1.52,NA,408,NA,118,20150919,NA,2927,3
7185,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.48,NA,426,NA,118,20150919,NA,2927,3
7186,"824d6913ba1b4f6e8e3fba70714fb90f",NA,2.78,NA,432,NA,118,20150919,NA,2927,3
7187,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.67,NA,522,NA,118,20150919,NA,2927,3
7188,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.82,NA,552,NA,118,20150919,NA,2927,3
7189,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.76,NA,576,NA,118,20150919,NA,2927,3
7190,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.08,NA,606,NA,118,20150919,NA,2927,3
7191,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.36,NA,618,NA,118,20150919,NA,2927,3
7192,"824d6913ba1b4f6e8e3fba70714fb90f",NA,0.18,NA,636,NA,118,20150919,NA,2927,3
7193,"82a588087e444bac93828ba40fafdd56",NA,6.32,NA,540,NA,118,20180607,NA,559,4
7194,"82bdb81319ec44bebe29907b8d1afb69",NA,2.58,NA,84,NA,118,20170613,NA,13783,2
7195,"82bdb81319ec44bebe29907b8d1afb69",NA,5,NA,240,NA,118,20170613,NA,13783,2
7196,"82bdb81319ec44bebe29907b8d1afb69",NA,1.73,NA,444,NA,118,20170613,NA,13783,2
7197,"82bdb81319ec44bebe29907b8d1afb69",NA,2.98,NA,528,NA,118,20170613,NA,13783,2
7198,"82d57bf7f37a4b37aff9e7bd293be8bc",NA,2.21,NA,678,NA,118,20180327,NA,222,4
7199,"82d8f33acf684ed6b16260d1dc1b30d5",NA,3.94,NA,36,NA,118,20151115,NA,216,3
7200,"82d8f33acf684ed6b16260d1dc1b30d5",NA,1.85,NA,348,NA,118,20151115,NA,216,3
7201,"82d8f33acf684ed6b16260d1dc1b30d5",NA,3.01,NA,366,NA,118,20151115,NA,216,3
7202,"82d8f33acf684ed6b16260d1dc1b30d5",NA,108.16,NA,432,NA,118,20151115,NA,216,3
7203,"82d8f33acf684ed6b16260d1dc1b30d5",NA,3.79,NA,504,NA,118,20151115,NA,216,3
7204,"82d8f33acf684ed6b16260d1dc1b30d5",NA,3.69,NA,666,NA,118,20151115,NA,216,3
7205,"8325ee2e90034acc83c5aa607b47d5d9",NA,2.23,NA,516,NA,118,20180108,NA,9044,2
7206,"834475cf0b65466584631c77eba7fca7",NA,2.22,NA,168,NA,118,20180420,NA,11022,2
7207,"834475cf0b65466584631c77eba7fca7",NA,2.42,NA,366,NA,118,20180420,NA,11022,2
7208,"834475cf0b65466584631c77eba7fca7",NA,1.59,NA,384,NA,118,20180420,NA,11022,2
7209,"834475cf0b65466584631c77eba7fca7",NA,0.08,NA,402,NA,118,20180420,NA,11022,2
7210,"834475cf0b65466584631c77eba7fca7",NA,4.18,NA,444,NA,118,20180420,NA,11022,2
7211,"834475cf0b65466584631c77eba7fca7",NA,0.44,NA,534,NA,118,20180420,NA,11022,2
7212,"834475cf0b65466584631c77eba7fca7",NA,2.84,NA,648,NA,118,20180420,NA,11022,2
7213,"834475cf0b65466584631c77eba7fca7",NA,1.72,NA,714,NA,118,20180420,NA,11022,2
7214,"834d166621774353815b037a1d1fcadd",NA,0.33,NA,48,NA,118,20170727,NA,1293,4
7215,"834d166621774353815b037a1d1fcadd",NA,0.11,NA,222,NA,118,20170727,NA,1293,4
7216,"834d166621774353815b037a1d1fcadd",NA,2.76,NA,240,NA,118,20170727,NA,1293,4
7217,"834d166621774353815b037a1d1fcadd",NA,1.08,NA,360,NA,118,20170727,NA,1293,4
7218,"834d166621774353815b037a1d1fcadd",NA,1.89,NA,414,NA,118,20170727,NA,1293,4
7219,"834d166621774353815b037a1d1fcadd",NA,2,NA,426,NA,118,20170727,NA,1293,4
7220,"834d166621774353815b037a1d1fcadd",NA,4.84,NA,498,NA,118,20170727,NA,1293,4
7221,"834d166621774353815b037a1d1fcadd",NA,1.37,NA,552,NA,118,20170727,NA,1293,4
7222,"834d166621774353815b037a1d1fcadd",NA,1.7,NA,600,NA,118,20170727,NA,1293,4
7223,"834d166621774353815b037a1d1fcadd",NA,0.39,NA,678,NA,118,20170727,NA,1293,4
7224,"83a269c90f7c44188b9be3fd856862fe",NA,1.34,NA,198,NA,118,20151012,NA,14580,3
7225,"83a269c90f7c44188b9be3fd856862fe",NA,2.55,NA,378,NA,118,20151012,NA,14580,3
7226,"83a269c90f7c44188b9be3fd856862fe",NA,1.39,NA,432,NA,118,20151012,NA,14580,3
7227,"83a269c90f7c44188b9be3fd856862fe",NA,4.48,NA,546,NA,118,20151012,NA,14580,3
7228,"8418c2bf54904a75a0af4628eb0e1c44",NA,3.61,NA,12,NA,118,20151007,NA,10279,3
7229,"8418c2bf54904a75a0af4628eb0e1c44",NA,0.91,NA,402,NA,118,20151007,NA,10279,3
7230,"8418c2bf54904a75a0af4628eb0e1c44",NA,2.83,NA,408,NA,118,20151007,NA,10279,3
7231,"8418c2bf54904a75a0af4628eb0e1c44",NA,2.46,NA,510,NA,118,20151007,NA,10279,3
7232,"8418c2bf54904a75a0af4628eb0e1c44",NA,4.5,NA,654,NA,118,20151007,NA,10279,3
7233,"842080dc78d846858b4a40c3000529cc",NA,0.22,NA,606,NA,118,20151002,NA,2394,3
7234,"842080dc78d846858b4a40c3000529cc",NA,1.78,NA,630,NA,118,20151002,NA,2394,3
7235,"84545eb7824b4aaa822bae2e5e6cecaa",NA,8.47,NA,258,NA,118,20150824,NA,10086,3
7236,"84545eb7824b4aaa822bae2e5e6cecaa",NA,6.97,NA,354,NA,118,20150824,NA,10086,3
7237,"84545eb7824b4aaa822bae2e5e6cecaa",NA,0.64,NA,450,NA,118,20150824,NA,10086,3
7238,"84545eb7824b4aaa822bae2e5e6cecaa",NA,4.94,NA,528,NA,118,20150824,NA,10086,3
7239,"84545eb7824b4aaa822bae2e5e6cecaa",NA,2.68,NA,582,NA,118,20150824,NA,10086,3
7240,"84545eb7824b4aaa822bae2e5e6cecaa",NA,0.44,NA,684,NA,118,20150824,NA,10086,3
7241,"84730da684cd4f548aee95ea4674bd17",NA,1.92,NA,378,NA,118,20170708,NA,13850,2
7242,"84730da684cd4f548aee95ea4674bd17",NA,1.44,NA,414,NA,118,20170708,NA,13850,2
7243,"84730da684cd4f548aee95ea4674bd17",NA,4.27,NA,432,NA,118,20170708,NA,13850,2
7244,"84730da684cd4f548aee95ea4674bd17",NA,1.3,NA,612,NA,118,20170708,NA,13850,2
7245,"84730da684cd4f548aee95ea4674bd17",NA,1.27,NA,672,NA,118,20170708,NA,13850,2
7246,"8476d3c3fee541aaa816b0cb35afc451",NA,2.05,NA,18,NA,118,20171126,NA,16367,2
7247,"8476d3c3fee541aaa816b0cb35afc451",NA,0.84,NA,36,NA,118,20171126,NA,16367,2
7248,"8476d3c3fee541aaa816b0cb35afc451",NA,0.2,NA,54,NA,118,20171126,NA,16367,2
7249,"8476d3c3fee541aaa816b0cb35afc451",NA,1.27,NA,114,NA,118,20171126,NA,16367,2
7250,"8476d3c3fee541aaa816b0cb35afc451",NA,2.01,NA,432,NA,118,20171126,NA,16367,2
7251,"8476d3c3fee541aaa816b0cb35afc451",NA,1.49,NA,540,NA,118,20171126,NA,16367,2
7252,"8476d3c3fee541aaa816b0cb35afc451",NA,5.73,NA,546,NA,118,20171126,NA,16367,2
7253,"8476d3c3fee541aaa816b0cb35afc451",NA,4.18,NA,606,NA,118,20171126,NA,16367,2
7254,"8476d3c3fee541aaa816b0cb35afc451",NA,2.19,NA,702,NA,118,20171126,NA,16367,2
7255,"8490563e978e4707b584e35ad1d56125",NA,0.25,NA,60,NA,118,20171117,NA,7261,4
